sessionID,DNI,Telef,CP,duration_call_mins,Producto,Adosado,Bajo,Chalet,Con Perro,Con Rejas,Intermedio,Piso,Sin Perro,Sin Rejas,Unifamiliar,municipio_renta,municipio_norm,periodo_renta,renta_media,anio,tipo_delito,tasa
MC4xMzAzMDQ5NTMwMjczNTM4,X57227542,601084037,28791,3.00082936420547,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xMzE1MTUyNzEwODI1MTIzNw==,X09333039,659716356,28368,5.408317897206673,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzE2ODg1MjY5MzU5NTg5,X78262711,687317808,28970,4.8032556745437995,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzE4NTAwOTEzNzk2ODg0,X06337145,602713413,28683,3.985603420382681,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzE5NDQ1NDUzMzkzMjU3Ng==,X03763101,652784543,28075,16.490878676597966,Home Premium,0,0,0,1,0,1,1,0,0,0,28075 Loeches,28075 LOECHES,2020.0,45502.0,,,
MC4xMzExMzA1ODMzMzE5MDgy,X87663001,642858269,28051,1.8033227859806544,,0,0,0,1,0,1,1,0,0,0,28051 ChapinerÃ­a,28051 CHAPINERA­A,2020.0,39212.0,,,
MC4xMzI0NTI3OTc0OTkzMTE4Mw==,X84650644,632025198,28313,22.45909140352275,Home Basic,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzI3MzI3NTgwMzg3NDQxOA==,X03237976,679388593,28071,0.0956004807925881,,0,0,1,0,0,0,0,0,1,1,28071 Horcajuelo de la Sierra,28071 HORCAJUELO DE LA SIERRA,2020.0,37437.0,,,
MC4xMzIxOTM1MTk0MDIwODg5,X12303923,668712645,28996,4.82290421565172,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzM0MTE4MTQ2NDI2NTI1,X43675092,633142431,28372,25.901193193104152,Home Premium Plus,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xMzM0MjAzODA5ODMwNjEy,X05308338,605248420,28889,6.568588087628751,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xMzM0MzYyNDMyMzE5MjA1,X07886588,664916388,28606,20.596216986144263,Home Basic,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzM1MjU5NTQ2NjgxMjc=,X21828803,624449824,28920,9.592902561430996,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzM1OTU2MzA5NzA2ODQyOA==,X82731309,696951304,28214,1.1433494531325257,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzM2MDM5MzY4MDY3NjMwOA==,X55194163,658403384,28249,21.35765349797496,Home Basic,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzM2ODUxNDA1OTc4NzM5NQ==,X94654692,677616848,28230,14.891185993965744,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzM4NjE2OTAxMzUyMTM3Ng==,X31257397,624547487,28311,9.052038109880847,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzM4ODkxNDYzOTcxNTky,X18365194,654856420,28881,1.7475886644637644,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xMzM5Njk2NDcwMTY0NzA3NA==,X84586987,625693427,28894,20.500404124293603,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xMzM5OTAyOTg2MzQyMDk5Nw==,X37554942,636317983,28080,16.153098015743478,,0,0,0,0,0,1,1,1,0,0,28080 Majadahonda,28080 MAJADAHONDA,2020.0,66335.0,,,
MC4xMzMwNjUwNTU1ODQwNTg=,X84762619,648170484,28695,26.777510148767504,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xMzMzMTQ3ODg3Nzc3ODQ1OA==,X20644692,631841165,28864,29.382900421619333,Home Premium,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzMzNjEwNzYzMzkyNjEz,X13509405,660514620,28836,16.982028469212555,Home Basic,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzQ1MjY2MzA0MTAyNzMyNA==,X52339470,625422153,28739,14.402571352085854,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xMzQ2MDAzOTc2NTk0MDkzNA==,X40881128,697011198,28221,11.3620242228602,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzQ2Njk4ODYyODIxMzY3Mg==,X96817178,672704185,28346,2.445965146742226,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xMzQ4NTU1MDMyMDUwMjg5Mw==,X47358287,667997156,28877,4.219620107018097,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzQ4NTU1NTk4MjczNjU2Mw==,X02784566,638384309,28879,18.98339628306732,Home Premium Plus,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzQwODQ0MDk1NjcyMjQyMw==,X18799862,640851768,28285,22.581256620357113,Home Basic,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xMzQwODQzMzcyMjE4ODQ4NA==,X66644520,686485314,28588,3.2771337171934904,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xMzQyMTE3NjIyNjI1NjA3,X95369547,614000752,28898,11.028620958134448,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzQyNDM4NTUyMzUyNjQyOA==,X61302189,663980961,28702,9.500303666262877,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzQyNTc0MDk5ODkxNzM5,X27633615,660887367,28421,3.8597010154687874,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xMzU0MDE5OTA3NjU3NjA3Ng==,X06569372,680999784,28859,9.887163553812808,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzU0Mzg5OTc3NDIyNDEzMw==,X41403848,627820069,28779,16.965583903834776,Home Premium,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzU2NTU2MjgzNzU4NjQ3Ng==,X43213910,641965411,28085,2.232711539788641,,0,1,0,1,1,0,1,0,0,0,28085 Miraflores de la Sierra,28085 MIRAFLORES DE LA SIERRA,2020.0,53032.0,,,
MC4xMzU2ODM5OTgxMjI4MTY3Mw==,X35069669,691171810,28519,24.438804665235324,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzU3MjU3MDg5OTg3MjQzOA==,X78331171,605364108,28648,19.487906177501305,Home Basic,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzU4MjYyODY4MzI0NTI1Nw==,X30842327,604871155,28432,10.60173649327617,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzU4Nzc3MzQzNjY3ODMz,X18542820,615212662,28184,4.195896610576532,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xMzU4ODkwODAxODg3NzYx,X28530522,630565361,28184,20.749573549013316,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xMzU5MDQ2MjQ4MDg2ODg0OA==,X95686535,605604043,28821,11.19633179254228,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzUwMjAyNzI3MjA4MjE2Mg==,X91620953,602998810,28388,3.865133819151392,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzUxNTY3NDc3NDg3NzAxOA==,X50893255,695855129,28028,16.679170770801008,Home Premium Plus,1,0,1,0,1,0,0,0,0,0,28028 Bustarviejo,28028 BUSTARVIEJO,2020.0,37753.0,,,
MC4xMzUzNDY4NTcwMDg4NjMwNg==,X42310000,650546356,28133,12.395857020977733,Home Basic,0,0,1,0,0,0,0,0,1,1,28133 San MartÃ­n de Valdeiglesias,28133 SAN MARTA­N DE VALDEIGLESIAS,2020.0,34397.0,,,
MC4xMzY2NDE3OTkxNDI2MTkz,X68338812,606191976,28414,9.138417719697722,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xMzY2NDk5MzMyOTY3MjY0OA==,X86718314,685016742,28057,10.910490624199756,,0,0,0,0,0,1,1,1,0,0,28057 Fresno de Torote,28057 FRESNO DE TOROTE,2020.0,42636.0,,,
MC4xMzY2ODY1ODE2MjM5MTE0NQ==,X59463986,611353115,28473,2.7263857799811095,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzY4MDY5NDM5NTkxMDI3Ng==,X35882663,676910623,28923,22.602932574751183,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xMzY4MTU3Nzk5OTE5Njc2,X68600448,628464059,28483,25.51724556037193,Home Basic,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzY4NjUxNjI4NjEzOTc2,X42137748,661734042,28464,7.017168848615578,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xMzY4OTgwMDcwNjIxMzEz,X51739054,659265087,28722,0.4267569354142617,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzY5Mjc0NjUzMzUwNjk1,X58376081,615438387,28650,1.981366903067383,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzYwNzU2NTQyMjIwMTE5NQ==,X11262664,677304776,28884,27.556700562450924,Home Basic,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzYwOTk0MjMzOTUwNTI3Nw==,X42855781,661921022,28825,23.14331909027016,Home Premium,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzYyNDI3MDgwNDc2NDYxNQ==,X36285604,649203218,28169,19.542730171793465,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,28169 Venturada,28169 VENTURADA,2020.0,66122.0,,,
MC4xMzc0NDg5OTI0ODQ0NzIz,X09052222,631566844,28865,7.196947614723841,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzc2Mzc0MzEyNDk2OTg4NQ==,X42643447,671323854,28580,8.454411015310786,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xMzc2NzU3NTU4OTI0MzM4Ng==,X54539354,697116295,28601,24.02085977059601,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzc4MDk4MDExMjkwODgwMw==,X11933312,625140210,28543,0.0600475499040324,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzc4NDI1NjgxODEyNDQxOA==,X58369149,649894815,28530,1.2636062611955867,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xMzcwNjI1NzA1NDE3NzAwNw==,X73462392,696554090,28830,2.511626290733502,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzczNTc3OTQxNDc2MDYxOA==,X86413158,640160926,28609,6.084880738957706,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzg3MzUyMTcxMzI3MTg2NA==,X30842327,604871155,28432,9.640574239682742,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzg4ODczNzc2MjcwMjEz,X45092655,642907721,28521,12.408528069886662,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xMzg5MDE3MzcyNTgwMjE2OA==,X30190835,680588864,28557,1.8175642887155092,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzg5OTE3Mjg5MTkzNzI3Mw==,X21970465,689898863,28604,22.293548849206907,Home Premium,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzgwNDAzMzE5OTcyNDAz,X62252983,686109785,28854,27.002549384550537,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzgyNDY4MTMwNDg1NTQwMg==,X95441145,633295749,28035,25.452887142420416,Home Premium,0,0,1,0,1,0,0,0,0,1,28035 CarabaÃ±a,28035 CARABAA±A,2020.0,29093.0,,,
MC4xMzgzNzc0ODgxMzQ4MjMy,X61332328,654520391,28731,9.383125235104703,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzk0MjA0OTc2MDIwNDg=,X65882795,673296743,28306,9.47648481504012,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xMzk0MjM3ODM2NDI4OTUy,X50404253,680802942,28366,19.36502142587702,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xMzk2MjM5MjY4MDQ2MzQy,X39484683,663242157,28477,11.165833910194472,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xMzk2ODA2MTQ0MTczNjE0Ng==,X16805591,657602332,28049,1.603053370810347,,0,0,0,0,0,1,1,1,0,0,28049 Coslada,28049 COSLADA,2020.0,31033.0,,,
MC4xMzk4MDE2NTEzNTQ1NTQyNQ==,X09333039,659716356,28368,10.371591368139404,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xMzk4MjA1NjMyMjc2MzI5Mg==,X75953427,693223817,28257,4.291668204765301,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xMzk5NTg4OTgwMTM4Mzgy,X37054571,649249204,28349,20.201669192351098,Home Premium,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzkyODI2OTYxMzE4MDk3Nw==,X02606679,654604847,28499,0.1726628821146585,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xMzkzNjY5NTk0MjU0ODkyNw==,X86714306,691499668,28071,3.502732730323427,,0,0,1,0,1,0,0,0,0,1,28071 Horcajuelo de la Sierra,28071 HORCAJUELO DE LA SIERRA,2020.0,37437.0,,,
MC4xMzkzOTYyOTgxMTEwMDEz,X23431106,659127573,28549,13.98478864943046,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDA0NTExNjM3MTE4NzcwNQ==,X96999275,644576180,28093,25.639599438248737,Home Premium Plus,0,0,1,0,0,0,0,0,1,1,28093 Navacerrada,28093 NAVACERRADA,2020.0,50787.0,,,
MC4xNDA1NjM0NzExOTE3NTE5NA==,X17341550,635505623,28080,8.207629077910724,,0,1,0,0,0,0,1,1,1,0,28080 Majadahonda,28080 MAJADAHONDA,2020.0,66335.0,,,
MC4xNDA1Nzc0MDc5MjU3MzIzNw==,X95704560,686100574,28187,15.967937893567797,Home Basic,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDA2NjA1NTg1NjY4MTI0OA==,X74675438,662769650,28427,7.944307389580569,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xNDA3NjMyMjY5NzUyOTUz,X74870143,678814263,28754,7.623241330096917,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDA4NTg3OTQ2MTg2MTk1,X33307354,699142927,28363,6.998036587312854,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDA5NDA0NTY1Njg2NTU0,X29871273,637689425,28469,14.781282937278345,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDA5Njk2OTQ3Mzg1NjA3,X65913911,659547300,28135,25.911262214252886,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,28135 Santa MarÃ­a de la Alameda,28135 SANTA MARA­A DE LA ALAMEDA,2020.0,29785.0,,,
MC4xNDAwMTU3NTU2NDk3MTA3,X88998862,604826874,28538,0.6181631246309252,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDE0MTc5NjY2MTI1ODMzMg==,X26427556,643117469,28273,7.7506614528042,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDE2MzA0MDU4NzIwOTE5Nw==,X85542588,669253581,28112,5.40773076365844,,0,1,0,1,0,0,1,0,1,0,28112 Pinilla del Valle,28112 PINILLA DEL VALLE,2020.0,34123.0,,,
MC4xNDE2MzcyNzY0OTIxNzkyOA==,X23944752,624625115,28492,3.501007429212038,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNDE2NDU4NzA2MjQxNzE=,X95888915,604709311,28678,3.4460760830654937,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDE2NDcxNTIyNzk5NTQxNw==,X07493035,698658350,28438,6.467125187628208,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDE2OTg5NjQyNjY3NDY2Ng==,X08481431,695882572,28718,0.7636702585992321,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNDE4NDE0NTc1MDg2Njg4Mw==,X50415854,616090861,28262,6.003086253528424,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xNDE5NDUxNDAwODc3ODU4,X92085420,667707171,28427,9.036780756408838,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDExMTY0MjQxMzE2NjU5Mg==,X87902777,601460541,28361,2.711451363224971,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDExMTc1NjQ3ODM3OTQ=,X96379726,628498434,28495,4.041342080076237,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDEyODgyODQxNjQzODA1NQ==,X42861175,680728236,28827,19.97391106587503,Home Premium,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDEzNDk4NzY5NDQyNDcyOA==,X07745869,658689277,28809,5.632408831530619,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDI0OTMzMzE0NTk1NDEwMg==,X81123429,649861221,28054,10.718090444409686,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,"28054 Escorial, El","28054 ESCORIAL, EL",2020.0,52202.0,,,
MC4xNDI1MDk3Njk4MDU2MjM3,X45348806,610779060,28324,26.258369151026688,Home Premium,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDI1NDI3NDIzMjg2NjUwNA==,X05670329,654202237,28607,5.650353373608276,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDIyNzM4NjcxNDY5NjI1NQ==,X01501756,666825518,28018,26.534732780007527,Home Basic,0,1,0,1,0,0,1,0,1,0,28018 Becerril de la Sierra,28018 BECERRIL DE LA SIERRA,2020.0,53528.0,,,
MC4xNDIyOTA5Nzg3OTA3ODMyMw==,X18201524,654130442,28016,15.455702401931688,,0,1,0,1,0,0,1,0,1,0,"28016 Atazar, El","28016 ATAZAR, EL",2020.0,31579.0,,,
MC4xNDIzMzcwODU0NjQ3MDczNg==,X12800479,610294817,28237,4.947539888906765,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDM0NTYwNTE4NTcxODAzNg==,X74308757,699369132,28933,16.76077406076677,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDM1ODI2OTY0MzE1MzY0Mw==,X46023475,686638541,28951,19.175627962786496,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC4xNDM2OTEzMzYxMjk2ODUy,X39476087,602598837,28918,7.494115304597301,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDM3ODg4NDU1MzcyNTI5,X54475023,698744805,28278,20.558696344219655,Home Premium Plus,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDM5MTI4MjIwNTczMzY0Ng==,X07366264,698770383,28587,9.2349407646498,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNDM5MjQ2ODE4OTg3MDk=,X61358378,698923383,28063,23.14395477350077,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,28063 Gargantilla del Lozoya y Pinilla de Buitrago,28063 GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO,2020.0,34048.0,,,
MC4xNDM5ODY4MjcwMzU2NDM3,X23885121,616564753,28535,11.3932417226186,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNDMyNTA3NzI0MTExMDYxOA==,X15384804,650286915,28269,0.7256713959433769,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDMyNzU1MDE2Nzk0NTE1OA==,X06477841,675680770,28615,16.932201941154286,Home Premium Plus,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDMzNDg2MTk4NzIxMzQy,X01802214,692967873,28945,19.469812195543117,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDQ0ODM1OTY4MDgyMzYy,X29351224,625952114,28654,8.694222342312072,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDQ0OTMzMDAxMTU2NjM0MQ==,X93212966,667193780,28455,11.593102455918194,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDQ5MzQyODA0MDE4NTY1Mg==,X19913693,663604136,28177,5.450610996634084,,0,1,0,1,0,0,1,0,1,0,28177 Villanueva del Pardillo,28177 VILLANUEVA DEL PARDILLO,2020.0,73092.0,,,
MC4xNDQ5NjE1MTM2ODEyNDgy,X24192016,663296492,28657,16.195799413036877,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDQxMjUzOTA5NzY2MDQzNw==,X18176721,676726375,28581,1.0974108939120155,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDQyNTg1MzkwOTkyMDQ4Mw==,X88597482,644201982,28881,8.219456981401812,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDU0MTcyNTAwOTA5NDUz,X69669400,660305398,28669,12.944350017621488,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDU2MTcxNzM2Mzc2MzI1,X05750029,640184841,28260,1.1248653883589812,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDU3MTc4MDY4NzM1NzI4Mw==,X10681852,636205822,28428,6.46187759752921,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDU5OTU1MDAyMzMwNjIz,X26475296,685667304,28516,7.471678104012787,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDUyNTQxMzYyODMxNTcx,X09184833,694625068,28717,1.8321335187487104,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDUyNzg4NTcxMzk0NzE3NQ==,X20703579,678926862,28229,8.211959735728229,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDUzMDExMzQ2MDk4NzMxNQ==,X40291611,698990256,28351,6.352805066119079,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDUzNzkyOTAxMzQ1MzQy,X37823212,654541175,28592,2.5910201787613185,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDY0NjAxNDQ2NTI4Nzg4Mg==,X26588535,687179020,28065,7.423038651742487,,0,0,1,0,1,0,0,0,0,1,28065 Getafe,28065 GETAFE,2020.0,74565.0,,,
MC4xNDY2NjY5NzMzODM0Nzc=,X85649945,681957252,28500,3.087670981927329,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC4xNDYxNzc3NDQ5MzUyODI2OA==,X72568520,666539306,28202,1.8055475915547383,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDc0MDU1NjU5MjI3NTU3OA==,X03813238,681651565,28895,10.283637208422832,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDc0NDUwNDgyNDMxMTM4OQ==,X91524834,666181395,28431,6.056504936066375,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDc0NTkwMzk3NjU4MzM5Nw==,X47358287,667997156,28877,5.595481304241261,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDc1MDc0NjMxNzg1Njg3OA==,X19653505,642717028,28228,9.59429228331076,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNDc1MzkyNDgzMDY3NzE1Ng==,X36754486,623248920,28115,20.271544451762935,Home Premium Plus,0,1,0,0,0,0,1,1,1,0,28115 Pozuelo de AlarcÃ³n,28115 POZUELO DE ALARCA3N,2020.0,112598.0,,,
MC4xNDc2ODEzMDU4MjYyOTM4,X43924594,665205286,28726,14.74985442887014,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDc2ODUyNTc3MDIwODU2Mw==,X55840136,680251029,28357,7.395073683345808,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDc4MTk3MjU2NDA0Njk1Mg==,X32664255,651963936,28657,11.8062999202655,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDc4OTUyNzI1NjIzNDg1OA==,X73475938,626641133,28747,15.59228508957954,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDcwNzc5MDYwOTQ1NTM1,X23445052,602788469,28938,15.581329900519806,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDcxNDA3MTg3NzY3NTYxNg==,X03327497,690915536,28868,11.972066854318252,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDcyMzc3OTQ0OTkwOTgzNQ==,X72178531,625431720,28414,3.009755958930893,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDcyNDIzNTAyNDkyMDg5NQ==,X12448333,668972585,28422,20.241563838622294,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDg1MTA5NDIyOTQ2MjcwMg==,X62994983,638102649,28660,4.538743981787121,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC4xNDg1MTgyOTM4Njk4MjI4NQ==,X29212361,641378526,28124,18.115755771487137,,1,0,1,0,0,0,0,0,1,0,28124 Robledillo de la Jara,28124 ROBLEDILLO DE LA JARA,2020.0,,,,
MC4xNDg3NDA0ODU2ODYxOTE0Nw==,X54483016,693650228,28256,11.968179122208936,Home Basic,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDg5MTAyNzQ1MDA1OTE4,X97065817,683890495,28710,5.903623831345677,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC4xNDg5MzMxOTk3NTk3MjYy,X61643195,633485865,28616,23.97894279930973,Home Basic,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDg5NDY5MTYyMTUwMDk4OA==,X44119402,698524587,28046,25.912752457391313,Home Premium,1,0,1,0,1,0,0,0,0,0,28046 Collado Mediano,28046 COLLADO MEDIANO,2020.0,60355.0,,,
MC4xNDgwMTM5OTYwODkwNzA2Mg==,X31683697,623759567,28146,8.315524731171802,,0,0,1,0,1,0,0,0,0,1,28146 Tielmes,28146 TIELMES,2020.0,31189.0,,,
MC4xNDgwMTQ1MzYyNjkwNDAzOA==,X49455835,625221679,28661,0.0804183434796703,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDgzMDYyMzUzMDY5NTEz,X11457634,658018527,28392,8.226897346809569,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC4xNDk0NTUyMDIyNTg3MDAxMw==,X06799180,684268109,28453,5.782537096433013,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC4xNDk1NzMxOTM0MDk3MDkx,X37286930,628397194,28027,5.090461826352656,,0,1,0,1,1,0,1,0,0,0,28027 Buitrago del Lozoya,28027 BUITRAGO DEL LOZOYA,2020.0,36979.0,,,
MC4xNDk3NjQzMjI3MjY2ODk3,X52588504,630403504,28404,4.358717369067534,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDk3ODgzNTY4NjkxMTY4NQ==,X16104868,644536484,28591,7.934251194479513,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDk5Mjc5NjgzODExMTA1NQ==,X00747810,676551716,28572,18.64715467495506,Home Basic,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC4xNDkyMDM2NTQ1MzE3MDQxNA==,X73128482,694946327,28634,24.11557596795823,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC4xNDkyODYwMTY3ODY2NDI=,X42295381,616800694,28759,5.511927220225173,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC4xNDkzNTE1MDQ4MjQyNjgwNw==,X54302199,617423560,28244,8.74040485740013,Home Premium,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC4xNTA2NDA0NzA0MTUxOTQwMg==,X16558297,629922565,28092,17.454253308051836,,0,1,0,0,1,0,1,1,0,0,28092 MÃ³stoles,28092 MA3STOLES,2020.0,39993.0,,,
MC4xNTA3NDg2NTIxMjEyNDczMw==,X30685307,600363310,28928,1.2966395575703578,,0,0,1,0,0,0,0,0,1,1,,,,,,,
